Company;Customer account;Account statement;Bank account;Notes;Payment ID type;Invoicing and delivery on hold;Cash discount;Created date and time;Address verification status required to accept transactions;Credit limit;Credit rating;Currency;Customer classification group;Customer group;The integration key for Dynamics Connector;Dimension;Direct debit mandate ID;Default inventory status ID;Created time;Modified time;Destination code;Mode of delivery;Delivery reason;Delivery terms;eInvoice;EAN;Total discount;Enterprise code;Enterprise number;Accepts express bill of lading;Factoring account;Comments;Federal/Non-Federal indicator;Fine code;Fiscal code;Demand planning;UPS zone;On a customer invoice;Associated payment attachment on account statement;On a collection letter;On a free text invoice;On an interest note;On a project invoice;ID number;Prices include sales tax;Create indirect order lines;Create intercompany orders;Direct delivery;Warehouse;Site;Invoice account;Invoice address;1099-C indicator;Line discount;Line of business;Employee responsible;Mandatory credit limit;Modified by;Modified date and time;One-time customer;Name;Payment day;Method of payment;Payment schedule;Payment specification;Terms of payment;Product model;Customer rebate group;Freight accrual;Customer TMA group;Price group;Record-ID;Case tagging;Item tagging;Pallet tagging;Receipt calendar;Sales district;Sales group;Sales order pool;Segment;Carrier account number;Account code;Blind shipment;Charge fuel surcharge;Carrier ID;Statistics group;Subsegment;Supplementary item;Entity ID;Version;Table ID;Sales tax group;Packing duty license number;Use cash discount;Purchase request required;Tax exempt number;Vendor account;History available
gbsi;GB_SI_015;Always;;;;No;;01/17/2013 23:19;Always accept transaction;0.00;;GBP;;20;{A5AA3A90-0774-46DA-9DBA-89730DAF3C35};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Exclusive Bicycle Mart;;;;;Net15;;;No;;;22,565,427,656;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_016;Always;;;;No;;01/17/2013 23:20;Always accept transaction;0.00;;GBP;;30;{A21ED78D-FFDD-43F8-91FF-BAB0B4776759};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Exhibition Showroom;;;;;Net15;;;No;;;22,565,427,657;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_017;Always;;;;No;;01/17/2013 23:21;Always accept transaction;0.00;;GBP;;10;{E6A0B82E-DE96-4AD7-952B-381B050D3B52};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Express Bike Services;;;;;Net30;;;No;;;22,565,427,658;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_018;Always;;;;No;;01/17/2013 23:21;Always accept transaction;0.00;;GBP;;30;{A53B29A7-1E14-45FD-9DE3-E3A309435B22};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Extended Tours;;;;;Net15;;;No;;;22,565,427,659;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_019;Always;;;;No;;01/17/2013 23:22;Always accept transaction;0.00;;GBP;;20;{8B1ECB39-DA7C-4FD3-B5E7-7F7FFFF642FA};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Instruments and Parts Company;;;;;Net15;;;No;;;22,565,427,660;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;GB_SI_000002;Web orders
gbsi;GB_SI_020;Always;;;;No;;01/17/2013 23:23;Always accept transaction;0.00;;GBP;;30;{55593394-BF7A-4D10-9EF0-979084DDD5C1};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Leisure Clearing House;;;;;Net15;;;No;;;22,565,427,661;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_021;Always;;;;No;;01/17/2013 23:23;Always accept transaction;0.00;;GBP;;10;{8DEE8D1A-F391-453E-9E76-968859B5346A};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Little Sports Center;;;;;Net30;;;No;;;22,565,427,662;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_022;Always;;;;No;;01/17/2013 23:24;Always accept transaction;0.00;;GBP;;30;{81CF0730-390A-495E-B56D-24DCF67865BD};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Mail Market;;;;;Net15;;;No;;;22,565,427,663;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;GB_SI_000003;Web orders
gbsi;GB_SI_023;Always;;;;No;;01/17/2013 23:24;Always accept transaction;0.00;;GBP;;30;{88B4C60E-7399-4DDE-86A3-98F6274B7CA1};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Metro Metals Co.;;;;;Net15;;;No;;;22,565,427,664;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_024;Always;;;;No;;01/17/2013 23:25;Always accept transaction;0.00;;GBP;;10;{0E6F93AE-A462-4748-A12C-257A6BC4C9B5};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Metropolitan Bicycle Supply;;;;;Net30;;;No;;;22,565,427,665;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_025;Always;;;;No;;01/17/2013 23:25;Always accept transaction;0.00;;GBP;;20;{54192C5D-357E-4B26-A1CB-F36DEA08ACB9};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Nearby Cycle Shop;;;;;Net15;;;No;;;22,565,427,666;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_026;Always;;;;No;;01/17/2013 23:26;Always accept transaction;0.00;;GBP;;10;{90A4FF5A-20F0-42B5-91C9-EFC82BA4CC6B};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Number One Bike Co.;;;;;Net30;;;No;;;22,565,427,667;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_027;Always;;;;No;;01/17/2013 23:26;Always accept transaction;0.00;;GBP;;30;{E4D65A1D-F652-4C20-9D43-D6EE4A560EE7};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Oils and Fluids Warehouse;;;;;Net15;;;No;;;22,565,427,668;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_028;Always;;;;No;;01/17/2013 23:31;Always accept transaction;0.00;;GBP;;20;{5DA96876-44B3-4EB0-8D0C-793623297E67};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Outdoor Aerobic Systems Company;;;;;Net15;;;No;;;22,565,427,669;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_029;Always;;;;No;;01/17/2013 23:31;Always accept transaction;0.00;;GBP;;30;{AC357D3A-3378-4DEB-BA23-7CBBDEC766B4};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Prosperous Tours;;;;;Net15;;;No;;;22,565,427,670;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_030;Always;;;;No;;01/17/2013 23:32;Always accept transaction;0.00;;GBP;;30;{CAA8E771-EA47-4F34-BB59-02B1FCFB38EF};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Rampart Amusement Company;;;;;Net15;;;No;;;22,565,427,671;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_031;Always;;;;No;;01/17/2013 23:32;Always accept transaction;0.00;;GBP;;10;{BB681AB2-17B1-4C0E-89ED-CCD1AB8B1860};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Riding Cycles;;;;;Net30;;;No;;;22,565,427,672;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_032;Always;;;;No;;01/17/2013 23:33;Always accept transaction;0.00;;GBP;;10;{8E4F0287-E549-4C8A-9B3B-C1A1B647371B};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Shipping Specialists;;;;;Net30;;;No;;;22,565,427,673;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;GB_SI_000004;Web orders
gbsi;GB_SI_033;Always;;;;No;;01/17/2013 23:33;Always accept transaction;0.00;;GBP;;30;{B83D0E24-878B-4787-AA06-EE8C20B78560};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Sports Store;;;;;Net15;;;No;;;22,565,427,674;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_034;Always;;;;No;;01/17/2013 23:34;Always accept transaction;0.00;;GBP;;30;{1EA37D38-549C-485E-BBB8-B13D1292AE4F};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Tachometers and Accessories;;;;;Net15;;;No;;;22,565,427,675;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_035;Always;;;;No;;01/17/2013 23:34;Always accept transaction;0.00;;GBP;;30;{EA231BDB-CA0D-4B0C-9E88-60208ED1CB8C};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Tubeless Tire Company;;;;;Net15;;;No;;;22,565,427,676;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_036;Always;;;;No;;01/17/2013 23:35;Always accept transaction;0.00;;GBP;;10;{1F9A2F83-AE6D-4FE5-89EE-0D69F44B0D32};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Uttermost Bike Shop;;;;;Net30;;;No;;;22,565,427,677;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_037;Always;;;;No;;01/17/2013 23:35;Always accept transaction;0.00;;GBP;;30;{5D0E4F4E-883A-455A-BE1F-5B977C4B81D6};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Variety Cycling;;;;;Net15;;;No;;;22,565,427,678;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_038;Always;;;;No;;01/17/2013 23:35;Always accept transaction;0.00;;GBP;;20;{083E52D0-6940-49A6-B400-C8469512C94F};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Vigorous Sports Store;;;;;Net15;;;No;;;22,565,427,679;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
gbsi;GB_SI_039;Always;;;;No;;01/17/2013 23:36;Always accept transaction;0.00;;GBP;;10;{24151A00-A5DA-4241-B7BC-3FB6E9E16756};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;West Side Mart;;;;;Net30;;;No;;;22,565,427,680;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;GB_SI_000005;Web orders
inmf;INMF-000001;Always;;;;No;;11/08/2012 19:14;Always accept transaction;0.00;;INR;;10;{1B1DF919-F33F-41FA-9BDE-9E9295ED7D05};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Wingtip Toys India Ltd.;;;;;N030;;;No;;;22,565,424,065;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
inmf;INMF-000002;Always;;;;No;;11/08/2012 19:16;Always accept transaction;0.00;;INR;;20;{DAF1AB8E-3E44-47BC-BCA1-B4B6B0E65F2A};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Tailspin Toys India Ltd.;;;;;N010;;;No;;;22,565,424,066;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
inmf;INMF-000003;Always;;;;No;;11/08/2012 19:17;Always accept transaction;0.00;;INR;;30;{9377807D-562D-4470-A51E-1921A06A385E};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Fourth Coffee India;;;;;N010;;;No;;;22,565,424,067;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
inmf;INMF-000004;Always;;;;No;;11/08/2012 19:18;Always accept transaction;0.00;;INR;;80;{0F11B547-6559-4469-BCB6-486ADD6A4F73};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Wide World India Importers;;;;;N001;;;No;;;22,565,424,068;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
inmf;INMF-000005;Always;;;;No;;11/08/2012 19:19;Always accept transaction;0.00;;INR;;10;{D96ADB25-2C5B-4D80-92BA-F10CAFF7D992};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Fabrikam India Ltd.;;;;;N030;;;No;;;22,565,424,069;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
inmf;INMF-000006;Always;;;;No;;12/12/2012 11:57;Always accept transaction;0.00;;INR;;20;{3B586418-FADD-4752-B6E9-2134735FEDA3};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Customs authority;;;;;N010;;;No;;;22,565,426,134;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
inmf;INMF-000007;Always;;;;No;;02/20/2014 06:46;Always accept transaction;0.00;;INR;;30;{09C95B35-D87C-4F82-B089-4B499E09B96A};0;;;9:46:12 PM;9:46:12 PM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;SARAINMF;02/20/2014 06:46;No;Retail Customer;;;;;N010;;;No;;;22,565,429,890;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
jpmf;JPMF-000001;Always;0009_066_a;;;No;;11/07/2012 07:02;Always accept transaction;0.00;;JPY;;CG02;{AEDEB8AE-1CC8-4E8C-BEFC-E58DC40613E6};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;野村商事;30th;Bank;;;COD;;;No;;;22,565,423,558;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
jpmf;JPMF-000002;Always;0001_813_a;;;No;;11/06/2012 12:19;Always accept transaction;0.00;;JPY;;CG04;{DADEF418-7022-450B-B94A-E5D287235F1C};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;五反田A商事　株式会社;30th;Bank;;;COD;;;No;;;22,565,423,308;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
jpmf;JPMF-000003;Always;0009_221_a;;;No;;11/07/2012 07:13;Always accept transaction;0.00;;JPY;;CG01;{967F5FC1-40AB-4F33-BD18-CE0D716A9E79};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;"東日本医療製品会社		";30th;Bank;;;COD;;;No;;;22,565,423,569;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
jpmf;JPMF-000004;Always;0001_009;;;No;;11/07/2012 07:18;Always accept transaction;0.00;;JPY;;CG03;{3BC7502A-E130-4963-A3D7-1424E0392365};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;コロン建築会社;30th;Cash;;;COD;;;No;;;22,565,423,570;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
jpmf;JPMF-000005;Always;0009_491_a;;;No;;11/07/2012 07:21;Always accept transaction;0.00;;JPY;;CG02;{A5EBD372-4B28-45F9-ABC8-47AC7F173CAF};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;井上電工株式会社;30th;Bank;;;COD;;;No;;;22,565,423,571;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
mxmf;MXMP-000001;Always;;;;No;;03/20/2014 15:51;Always accept transaction;0.00;;MXN;;010;{DFB9A79D-2E93-4AE9-8899-A6CAD5286C0E};0;;;7:51:10 AM;7:51:10 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;BROOKE;03/24/2014 12:48;No;Graphic Design Institute;;;;;15D;;;No;;;22,565,430,643;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
mxmf;MXMP-000002;Always;;;;No;;03/20/2014 16:08;Always accept transaction;0.00;;MXN;;010;{E26A04BA-2CE5-4370-8D96-BF3B87AFADBA};0;;;8:08:39 AM;8:08:39 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;BROOKE;03/24/2014 12:48;No;Coho Vineyard & Winery;;;;;30D;;;No;;;22,565,430,644;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
mxmf;MXMP-000003;Always;;;;No;;03/20/2014 16:09;Always accept transaction;0.00;;MXN;;010;{173A2C9E-80D8-4421-A108-6F800FE61E46};0;;;8:09:33 AM;8:09:33 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;BROOKE;03/24/2014 12:49;No;School of Fine Art;;;;;15D;;;No;;;22,565,430,645;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
mxmf;MXMP-000004;Always;;;;No;;03/20/2014 16:11;Always accept transaction;0.00;;MXN;;020;{96DE3A27-BE66-40ED-A44D-E5ECFA1BD477};0;;;8:11:30 AM;8:11:30 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;BROOKE;03/24/2014 12:49;No;Contoso S.A. Argentina;;;;;30D;;;No;;;22,565,430,647;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
mxmf;MXMP-000005;Always;;;;No;;03/20/2014 16:12;Always accept transaction;0.00;;MXN;;010;{9AFDE3ED-76D7-43C0-8D14-E7B03208BFEF};0;;;8:12:01 AM;8:12:01 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;BROOKE;03/24/2014 12:49;No;Trey Research;;;;;15D;;;No;;;22,565,430,648;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;;;Normal;No;;;Web orders
rumf;RUMF-000001;Always;;;;No;;11/08/2012 10:28;Always accept transaction;0.00;;RUB;;Орг;{A6F100EE-F38A-41C8-A00B-4F29FD2BBF30};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;RUMF-000001;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Корпорация Я.Дата ООО;Основной;Основной;;;N007;;;No;;;22,565,423,808;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;НДС;;Normal;No;;;Web orders
rumf;RUMF-000002;Always;;;;No;;11/08/2012 11:04;Always accept transaction;0.00;;RUB;;Орг;{F8A0847A-7980-47CF-97CA-3CAEA9FD6A3D};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;RUMF-000002;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Звукоряд ТД;Основной;Основной;;;N030;;;No;;;22,565,423,809;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;НДС;;Normal;No;;;Web orders
rumf;RUMF-000003;Always;;;;No;;11/08/2012 11:54;Always accept transaction;0.00;;RUB;;Орг;{261A9CC2-5721-4E98-8BA3-CAA6CBB657E5};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;RUMF-000003;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Северо-западная звуковая компания ОАО;Основной;Основной;;;;;;No;;;22,565,423,810;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;НДС;;Normal;No;;;Web orders
rumf;RUMF-000004;Always;;;;No;;11/08/2012 12:00;Always accept transaction;0.00;;RUB;;Орг;{7DE97DBA-BBFC-4B2D-A14B-2979CB5263B1};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;RUMF-000004;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Световое оборудование ООО;Основной;Основной;;;N035;;;No;;;22,565,423,811;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;НДС;;Normal;No;;;Web orders
rumf;RUMF-000005;Always;;;;No;;11/08/2012 12:07;Always accept transaction;0.00;;RUB;;Орг;{6ADFD7B6-1A18-4D63-A70D-1A5CD637DE3A};0;;;12:00:00 AM;12:00:00 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;RUMF-000005;Invoice account;No;;;;No;Admin;06/06/2013 20:38;No;Первый институт видео и звука;Основной;Основной;;;N007;;;No;;;22,565,423,812;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;НДС;;Normal;No;;;Web orders
rurt;RURT-000001;Always;;;;No;;12/17/2013 13:50;Always accept transaction;0.00;;RUB;;Физик;{0C613762-8917-464D-9DF8-999AAE8D9B9A};0;;;4:50:44 AM;4:50:44 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;Yes;No;No;No;Москва;ЦЕНТР;;Invoice account;No;;;;No;MaximG;12/23/2013 15:26;No;Клиент по умолчанию;;;;;;;;No;;;22,565,429,889;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;НДС;;Normal;No;;;Web orders
rurt;RURT-000002;Always;;;;No;;02/21/2014 13:54;Always accept transaction;0.00;;RUB;;Физик;{4B12C6E6-5D59-4634-AA0D-F04556F04432};0;;;4:54:48 AM;4:54:48 AM;;;;;No;;;;;No;;;;;;No;;;;;;;;;No;No;No;No;;;;Invoice account;No;;;;No;MaximG;02/21/2014 13:54;No;Олег Евгеньевич Зубарев;;;;;;;;No;;;22,565,430,640;No;No;No;;;;;;;;No;No;;;;;{00000000-0000-0000-0000-000000000000};0;77;НДС;;Normal;No;;;Web orders
